FID,CommonName,ScientificName,RecordDate,Easting_MGA,Northing_MGA,individualCount,coordinateUncertaintyInMeters,geodeticDatum,Data Resource Name,Location 1
1974,Spotted Grass Frog,Limnodynastes tasmaniensis,8/03/1992,149.197,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.197)"
1975,Spotted Grass Frog,Limnodynastes tasmaniensis,9/04/1992,149.197,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.197)"
1976,Spotted Grass Frog,Limnodynastes tasmaniensis,27/05/1992,149.197,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.197)"
1977,Spotted Grass Frog,Limnodynastes tasmaniensis,23/12/1991,149.166,-35.3699,1,200,GDA94,ACT Wildlife Atlas,"(-35.3699, 149.166)"
1978,Spotted Grass Frog,Limnodynastes tasmaniensis,6/04/1992,149.166,-35.3699,1,200,GDA94,ACT Wildlife Atlas,"(-35.3699, 149.166)"
1979,Spotted Grass Frog,Limnodynastes tasmaniensis,9/03/1992,149.168,-35.378,1,200,GDA94,ACT Wildlife Atlas,"(-35.378, 149.168)"
1980,Spotted Grass Frog,Limnodynastes tasmaniensis,6/03/1992,149.166,-35.3699,1,200,GDA94,ACT Wildlife Atlas,"(-35.3699, 149.166)"
2274,Australian Hobby,Falco longipennis,12/12/2011,148.974,-35.3325,1,100,GDA94,ACT Wildlife Atlas,"(-35.3325, 148.974)"
2275,Wedge-tailed Eagle,Aquila audax,21/03/2012,149.164,-35.2156,1,10,GDA94,ACT Wildlife Atlas,"(-35.2156, 149.164)"
2276,Wedge-tailed Eagle,Aquila audax,21/03/2012,149.163,-35.2142,1,10,GDA94,ACT Wildlife Atlas,"(-35.2142, 149.163)"
2277,Wedge-tailed Eagle,Aquila audax,21/03/2012,149.163,-35.2136,1,10,GDA94,ACT Wildlife Atlas,"(-35.2136, 149.163)"
2278,Southern Boobook,Ninox novaeseelandiae,15/09/2011,149.161,-35.2616,1,500,GDA94,ACT Wildlife Atlas,"(-35.2616, 149.161)"
2279,Tawny Frogmouth,Podargus strigoides,6/12/2011,149.161,-35.2616,4,500,GDA94,ACT Wildlife Atlas,"(-35.2616, 149.161)"
2282,Diamond Firetail,Stagonopleura guttata,5/07/2012,148.984,-35.7415,6,10,GDA94,ACT Wildlife Atlas,"(-35.7415, 148.984)"
2361,Brown Falcon,Falco berigora,11/11/2010,149.166,-35.2148,1,100,GDA94,ACT Wildlife Atlas,"(-35.2148, 149.166)"
2362,Nankeen Kestrel,Falco cenchroides,11/11/2010,149.166,-35.2148,2,100,GDA94,ACT Wildlife Atlas,"(-35.2148, 149.166)"
2363,Latham's Snipe,Gallinago hardwickii,11/11/2010,149.166,-35.2148,1,100,GDA94,ACT Wildlife Atlas,"(-35.2148, 149.166)"
2364,Magpie-lark,Grallina cyanoleuca,11/11/2010,149.166,-35.2148,2,100,GDA94,ACT Wildlife Atlas,"(-35.2148, 149.166)"
2365,Australian Magpie,Gymnorhina tibicen,11/11/2010,149.166,-35.2148,5,100,GDA94,ACT Wildlife Atlas,"(-35.2148, 149.166)"
2366,Noisy Miner,Manorina melanocephala,11/11/2010,149.166,-35.2148,5,100,GDA94,ACT Wildlife Atlas,"(-35.2148, 149.166)"
2367,Crested Pigeon,Ocyphaps lophotes,11/11/2010,149.166,-35.2148,3,100,GDA94,ACT Wildlife Atlas,"(-35.2148, 149.166)"
2369,Common Myna,Acridotheres tristis,11/11/2010,149.175,-35.2161,3,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2071,Spotted Grass Frog,Limnodynastes tasmaniensis,19/11/1996,149.12,-35.2165,1,200,GDA94,ACT Wildlife Atlas,"(-35.2165, 149.12)"
2072,Spotted Grass Frog,Limnodynastes tasmaniensis,19/11/1996,149.132,-35.2317,1,200,GDA94,ACT Wildlife Atlas,"(-35.2317, 149.132)"
2073,Spotted Grass Frog,Limnodynastes tasmaniensis,19/11/1996,149.13,-35.2001,1,200,GDA94,ACT Wildlife Atlas,"(-35.2001, 149.13)"
2074,Spotted Grass Frog,Limnodynastes tasmaniensis,19/11/1996,149.195,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.195)"
2075,Spotted Grass Frog,Limnodynastes tasmaniensis,19/11/1996,149.196,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.196)"
2076,Spotted Grass Frog,Limnodynastes tasmaniensis,19/11/1996,149.142,-35.1945,1,200,GDA94,ACT Wildlife Atlas,"(-35.1945, 149.142)"
2077,Spotted Grass Frog,Limnodynastes tasmaniensis,19/11/1996,149.135,-35.1928,1,200,GDA94,ACT Wildlife Atlas,"(-35.1928, 149.135)"
2078,Spotted Burrowing Frog,Neobatrachus sudelli,19/11/1996,149.135,-35.1928,1,200,GDA94,ACT Wildlife Atlas,"(-35.1928, 149.135)"
1981,Spotted Grass Frog,Limnodynastes tasmaniensis,23/12/1991,149.014,-35.1886,1,200,GDA94,ACT Wildlife Atlas,"(-35.1886, 149.014)"
1982,Spotted Grass Frog,Limnodynastes tasmaniensis,23/12/1991,149.017,-35.1895,1,200,GDA94,ACT Wildlife Atlas,"(-35.1895, 149.017)"
1983,Spotted Burrowing Frog,Neobatrachus sudelli,16/12/1991,149.161,-35.1509,1,200,GDA94,ACT Wildlife Atlas,"(-35.1509, 149.161)"
1984,Spotted Burrowing Frog,Neobatrachus sudelli,29/02/1992,149.127,-35.2137,1,200,GDA94,ACT Wildlife Atlas,"(-35.2137, 149.127)"
1985,Spotted Burrowing Frog,Neobatrachus sudelli,1/04/1992,149.127,-35.2137,1,200,GDA94,ACT Wildlife Atlas,"(-35.2137, 149.127)"
1987,Spotted Burrowing Frog,Neobatrachus sudelli,12/11/1991,149.127,-35.2137,1,200,GDA94,ACT Wildlife Atlas,"(-35.2137, 149.127)"
1988,Spotted Burrowing Frog,Neobatrachus sudelli,18/12/1991,149.111,-35.1743,1,200,GDA94,ACT Wildlife Atlas,"(-35.1743, 149.111)"
1989,Spotted Burrowing Frog,Neobatrachus sudelli,13/12/1991,149.119,-35.1823,1,200,GDA94,ACT Wildlife Atlas,"(-35.1823, 149.119)"
2283,Noisy Miner,Manorina melanocephala,18/07/2012,149.053,-35.5977,4,10,GDA94,ACT Wildlife Atlas,"(-35.5977, 149.053)"
2284,Grey Butcherbird,Cracticus torquatus,18/07/2012,149.053,-35.5977,1,10,GDA94,ACT Wildlife Atlas,"(-35.5977, 149.053)"
2285,Diamond Firetail,Stagonopleura guttata,14/07/2012,148.974,-35.7573,1,50,GDA94,ACT Wildlife Atlas,"(-35.7573, 148.974)"
2287,Wedge-tailed Eagle,Aquila audax,22/08/2012,149.263,-35.2895,1,100,GDA94,ACT Wildlife Atlas,"(-35.2895, 149.263)"
2288,Banded Lapwing,Vanellus tricolor,15/08/2012,149.116,-35.5834,1,50,GDA94,ACT Wildlife Atlas,"(-35.5834, 149.116)"
2291,Spotted Quail-thrush,Cinclosoma punctatum,11/09/2012,149.008,-35.8459,2,10,GDA94,ACT Wildlife Atlas,"(-35.8459, 149.008)"
2292,Spotted Quail-thrush,Cinclosoma punctatum,12/09/2012,149.077,-35.8038,2,10,GDA94,ACT Wildlife Atlas,"(-35.8038, 149.077)"
2293,Superb Lyrebird,Menura novaehollandiae,12/09/2012,149.073,-35.8115,1,10,GDA94,ACT Wildlife Atlas,"(-35.8115, 149.073)"
2294,Satin Bowerbird,Ptilonorhynchus violaceus,11/09/2012,149.086,-35.7051,2,10,GDA94,ACT Wildlife Atlas,"(-35.7051, 149.086)"
2370,Common Starling,Sturnus vulgaris,11/11/2010,149.175,-35.2161,5,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2371,Yellow-rumped Thornbill,Acanthiza chrysorrhoa,11/11/2010,149.175,-35.2161,5,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2372,Red Wattlebird,Anthochaera carunculata,11/11/2010,149.175,-35.2161,1,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2373,Pacific Black Duck,Anas superciliosa,11/11/2010,149.175,-35.2161,1,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2374,Australasian pipit,Anthus novaeseelandiae,11/11/2010,149.175,-35.2161,3,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2375,Dusky Woodswallow,Artamus cyanopterus,11/11/2010,149.175,-35.2161,1,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2376,Sulphur-crested Cockatoo,Cacatua galerita,11/11/2010,149.175,-35.2161,4,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2378,Pallid Cuckoo,Cuculus pallidus,11/11/2010,149.175,-35.2161,1,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2079,Plains Froglet,Crinia parinsignifera,19/11/1996,149.136,-35.2316,1,200,GDA94,ACT Wildlife Atlas,"(-35.2316, 149.136)"
2080,Plains Froglet,Crinia parinsignifera,19/11/1996,149.12,-35.2165,1,200,GDA94,ACT Wildlife Atlas,"(-35.2165, 149.12)"
2081,Plains Froglet,Crinia parinsignifera,19/11/1996,149.142,-35.1945,1,200,GDA94,ACT Wildlife Atlas,"(-35.1945, 149.142)"
2082,Plains Froglet,Crinia parinsignifera,19/11/1996,149.135,-35.1928,1,200,GDA94,ACT Wildlife Atlas,"(-35.1928, 149.135)"
2083,Common Eastern Froglet,Crinia signifera,19/11/1996,149.136,-35.2316,1,200,GDA94,ACT Wildlife Atlas,"(-35.2316, 149.136)"
2084,Common Eastern Froglet,Crinia signifera,19/11/1996,149.12,-35.2165,1,200,GDA94,ACT Wildlife Atlas,"(-35.2165, 149.12)"
2086,Common Eastern Froglet,Crinia signifera,19/11/1996,149.195,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.195)"
2087,Common Eastern Froglet,Crinia signifera,19/11/1996,149.196,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.196)"
1990,Spotted Burrowing Frog,Neobatrachus sudelli,18/12/1991,149.101,-35.197,1,200,GDA94,ACT Wildlife Atlas,"(-35.197, 149.101)"
1991,Spotted Burrowing Frog,Neobatrachus sudelli,16/12/1991,149.157,-35.151,1,200,GDA94,ACT Wildlife Atlas,"(-35.151, 149.157)"
1992,Spotted Burrowing Frog,Neobatrachus sudelli,16/12/1991,149.168,-35.1643,1,200,GDA94,ACT Wildlife Atlas,"(-35.1643, 149.168)"
1994,Spotted Burrowing Frog,Neobatrachus sudelli,7/02/1992,149.195,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.195)"
1995,Spotted Burrowing Frog,Neobatrachus sudelli,9/04/1992,149.195,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.195)"
1996,Spotted Burrowing Frog,Neobatrachus sudelli,7/02/1992,149.197,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.197)"
1997,Spotted Burrowing Frog,Neobatrachus sudelli,8/03/1992,149.197,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.197)"
1998,Spotted Burrowing Frog,Neobatrachus sudelli,28/02/1992,149.13,-35.2001,1,200,GDA94,ACT Wildlife Atlas,"(-35.2001, 149.13)"
2295,Swamp Harrier,Circus approximans,14/09/2012,148.98,-35.7513,1,10,GDA94,ACT Wildlife Atlas,"(-35.7513, 148.98)"
2296,Spangled Drongo,Dicrurus bracteatus,5/10/2012,149.026,-35.3347,1,,GDA94,ACT Wildlife Atlas,"(-35.3347, 149.026)"
2300,Wedge-tailed Eagle,Aquila audax,5/09/2013,149.008,-35.4473,2,,GDA94,ACT Wildlife Atlas,"(-35.4473, 149.008)"
2303,Speckled Warbler,Chthonicola sagittata,15/11/2013,149.075,-35.2716,1,50,GDA94,ACT Wildlife Atlas,"(-35.2716, 149.075)"
2306,Eurasian Skylark,Alauda arvensis,11/11/2010,149.161,-35.2191,2,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2379,"Horsfield's Bronze-Cuckoo
",Chrysococcyx basalis,11/11/2010,149.175,-35.2161,1,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2380,Australian Wood Duck,Chetta jubata,11/11/2010,149.175,-35.2161,1,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2381,Black-faced Cuckoo-shrike,Coracina novaehollandiae,11/11/2010,149.175,-35.2161,1,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2382,Australian Raven,Corvus coronoides,11/11/2010,149.175,-35.2161,5,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2383,Stubble Quail,Coturnix pectoralis,11/11/2010,149.175,-35.2161,3,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2384,Laughing Kookaburra,Dacelo novaeguineae,11/11/2010,149.175,-35.2161,0,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2386,Nankeen Kestrel,Falco cenchroides,11/11/2010,149.175,-35.2161,1,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2387,Magpie-lark,Grallina cyanoleuca,11/11/2010,149.175,-35.2161,4,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2088,Common Eastern Froglet,Crinia signifera,19/11/1996,149.142,-35.1945,1,200,GDA94,ACT Wildlife Atlas,"(-35.1945, 149.142)"
2089,Common Eastern Froglet,Crinia signifera,19/11/1996,149.135,-35.1928,1,200,GDA94,ACT Wildlife Atlas,"(-35.1928, 149.135)"
2090,Smooth Toadlet,Uperoleia laevigata,19/11/1996,149.13,-35.2001,1,200,GDA94,ACT Wildlife Atlas,"(-35.2001, 149.13)"
2091,Smooth Toadlet,Uperoleia laevigata,19/11/1996,149.196,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.196)"
2092,Smooth Toadlet,Uperoleia laevigata,19/11/1996,149.142,-35.1945,1,200,GDA94,ACT Wildlife Atlas,"(-35.1945, 149.142)"
2094,Verreaux's Tree Frog,Litoria verreauxii,19/11/1996,149.12,-35.2165,1,200,GDA94,ACT Wildlife Atlas,"(-35.2165, 149.12)"
2095,Verreaux's Tree Frog,Litoria verreauxii,19/11/1996,149.142,-35.1945,1,200,GDA94,ACT Wildlife Atlas,"(-35.1945, 149.142)"
2096,Spotted Burrowing Frog,Neobatrachus sudelli,27/11/2010,149.163,-35.2164,1,10,GDA94,ACT Wildlife Atlas,"(-35.2164, 149.163)"
1999,Plains Froglet,Crinia parinsignifera,21/12/1991,149.12,-35.2165,1,200,GDA94,ACT Wildlife Atlas,"(-35.2165, 149.12)"
2000,Plains Froglet,Crinia parinsignifera,31/01/1992,149.12,-35.2165,1,200,GDA94,ACT Wildlife Atlas,"(-35.2165, 149.12)"
2002,Plains Froglet,Crinia parinsignifera,1/05/1992,149.12,-35.2165,1,200,GDA94,ACT Wildlife Atlas,"(-35.2165, 149.12)"
2003,Plains Froglet,Crinia parinsignifera,16/12/1991,149.157,-35.151,1,200,GDA94,ACT Wildlife Atlas,"(-35.151, 149.157)"
2004,Plains Froglet,Crinia parinsignifera,16/12/1991,149.161,-35.1509,1,200,GDA94,ACT Wildlife Atlas,"(-35.1509, 149.161)"
2005,Plains Froglet,Crinia parinsignifera,31/01/1992,149.127,-35.2137,1,200,GDA94,ACT Wildlife Atlas,"(-35.2137, 149.127)"
2006,Plains Froglet,Crinia parinsignifera,29/02/1992,149.127,-35.2137,1,200,GDA94,ACT Wildlife Atlas,"(-35.2137, 149.127)"
2007,Plains Froglet,Crinia parinsignifera,1/04/1992,149.127,-35.2137,1,200,GDA94,ACT Wildlife Atlas,"(-35.2137, 149.127)"
2307,White-headed Pigeon,Columba leucomela,20/09/2014,149.132,-35.3352,1,50,GDA94,ACT Wildlife Atlas,"(-35.3352, 149.132)"
2308,Common Myna,Acridotheres tristis,11/11/2010,149.161,-35.2191,5,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2309,Eurasian Skylark,Alauda arvensis,11/11/2010,149.161,-35.2191,2,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2310,Common Starling,Sturnus vulgaris,11/11/2010,149.161,-35.2191,5,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2311,Yellow-rumped Thornbill,Acanthiza chrysorrhoa,11/11/2010,149.161,-35.2191,3,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2312,Australasian pipit,Anthus novaeseelandiae,11/11/2010,149.161,-35.2191,3,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2313,Dusky Woodswallow,Artamus cyanopterus,11/11/2010,149.161,-35.2191,1,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2315,Little Corella,Cacatua sanguinea,11/11/2010,149.161,-35.2191,3,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2388,Australian Magpie,Gymnorhina tibicen,11/11/2010,149.175,-35.2161,5,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2389,Welcome Swallow,Hirundo neoxena,11/11/2010,149.175,-35.2161,3,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2390,White-plumed Honeyeater,Lichenostomus penicillatus,11/11/2010,149.175,-35.2161,0,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2391,Noisy Miner,Manorina melanocephala,11/11/2010,149.175,-35.2161,5,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2392,Crested Pigeon,Ocyphaps lophotes,11/11/2010,149.175,-35.2161,3,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2394,Great Cormorant,Phalacrocorax carbo,11/11/2010,149.175,-35.2161,1,100,GDA94,ACT Wildlife Atlas,"(-35.2161, 149.175)"
2395,Common Myna,Acridotheres tristis,11/11/2010,149.167,-35.2086,2,100,GDA94,ACT Wildlife Atlas,"(-35.2086, 149.167)"
2396,Common Starling,Sturnus vulgaris,11/11/2010,149.167,-35.2086,5,100,GDA94,ACT Wildlife Atlas,"(-35.2086, 149.167)"
2097,Spotted Burrowing Frog,Neobatrachus sudelli,27/11/2010,149.16,-35.2141,2,10,GDA94,ACT Wildlife Atlas,"(-35.2141, 149.16)"
2098,Spotted Burrowing Frog,Neobatrachus sudelli,28/11/2010,149.161,-35.2141,2,10,GDA94,ACT Wildlife Atlas,"(-35.2141, 149.161)"
2099,Spotted Burrowing Frog,Neobatrachus sudelli,7/12/2010,149.162,-35.2125,1,10,GDA94,ACT Wildlife Atlas,"(-35.2125, 149.162)"
2100,Spotted Burrowing Frog,Neobatrachus sudelli,14/12/2010,149.163,-35.2164,1,10,GDA94,ACT Wildlife Atlas,"(-35.2164, 149.163)"
2102,Spotted Burrowing Frog,Neobatrachus sudelli,17/12/2010,149.16,-35.2151,2,10,GDA94,ACT Wildlife Atlas,"(-35.2151, 149.16)"
2103,Spotted Burrowing Frog,Neobatrachus sudelli,17/12/2010,149.168,-35.2176,1,10,GDA94,ACT Wildlife Atlas,"(-35.2176, 149.168)"
2104,Spotted Burrowing Frog,Neobatrachus sudelli,20/12/2010,149.161,-35.2141,1,10,GDA94,ACT Wildlife Atlas,"(-35.2141, 149.161)"
2105,Spotted Burrowing Frog,Neobatrachus sudelli,22/12/2010,149.161,-35.2141,1,10,GDA94,ACT Wildlife Atlas,"(-35.2141, 149.161)"
2106,Spotted Burrowing Frog,Neobatrachus sudelli,22/12/2010,149.16,-35.2151,1,10,GDA94,ACT Wildlife Atlas,"(-35.2151, 149.16)"
2107,Spotted Burrowing Frog,Neobatrachus sudelli,27/12/2010,149.161,-35.2141,1,10,GDA94,ACT Wildlife Atlas,"(-35.2141, 149.161)"
2009,Plains Froglet,Crinia parinsignifera,11/10/1991,149.127,-35.2137,1,200,GDA94,ACT Wildlife Atlas,"(-35.2137, 149.127)"
2010,Plains Froglet,Crinia parinsignifera,21/12/1991,149.127,-35.2137,1,200,GDA94,ACT Wildlife Atlas,"(-35.2137, 149.127)"
2011,Plains Froglet,Crinia parinsignifera,17/12/1991,149.131,-35.1686,1,200,GDA94,ACT Wildlife Atlas,"(-35.1686, 149.131)"
2012,Plains Froglet,Crinia parinsignifera,1/04/1992,149.13,-35.2001,1,200,GDA94,ACT Wildlife Atlas,"(-35.2001, 149.13)"
2013,Plains Froglet,Crinia parinsignifera,1/05/1992,149.13,-35.2001,1,200,GDA94,ACT Wildlife Atlas,"(-35.2001, 149.13)"
2014,Plains Froglet,Crinia parinsignifera,26/05/1992,149.13,-35.2001,1,200,GDA94,ACT Wildlife Atlas,"(-35.2001, 149.13)"
2015,Plains Froglet,Crinia parinsignifera,13/12/1991,149.12,-35.1823,1,200,GDA94,ACT Wildlife Atlas,"(-35.1823, 149.12)"
2016,Plains Froglet,Crinia parinsignifera,17/12/1991,149.147,-35.1755,1,200,GDA94,ACT Wildlife Atlas,"(-35.1755, 149.147)"
2316,Pallid Cuckoo,Cuculus pallidus,11/11/2010,149.161,-35.2191,2,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2317,Australian Wood Duck,Chetta jubata,11/11/2010,149.161,-35.2191,1,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2319,Australian Raven,Corvus coronoides,11/11/2010,149.161,-35.2191,4,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2320,Stubble Quail,Coturnix pectoralis,11/11/2010,149.161,-35.2191,1,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2321,Laughing Kookaburra,Dacelo novaeguineae,11/11/2010,149.161,-35.2191,1,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2322,White-faced Heron,Egretta novaehollandiae,11/11/2010,149.161,-35.2191,3,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2324,Brown Falcon,Falco berigora,11/11/2010,149.161,-35.2191,1,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2397,Australian King-Parrot,Alisterus scapularis,11/11/2010,149.167,-35.2086,1,100,GDA94,ACT Wildlife Atlas,"(-35.2086, 149.167)"
2398,Grey Teal,Anas gracilis,11/11/2010,149.167,-35.2086,1,100,GDA94,ACT Wildlife Atlas,"(-35.2086, 149.167)"
2399,Pacific Black Duck,Anas superciliosa,11/11/2010,149.167,-35.2086,3,100,GDA94,ACT Wildlife Atlas,"(-35.2086, 149.167)"
2400,Australasian pipit,Anthus novaeseelandiae,11/11/2010,149.167,-35.2086,1,100,GDA94,ACT Wildlife Atlas,"(-35.2086, 149.167)"
2401,Wedge-tailed Eagle,Aquila audax,11/11/2010,149.167,-35.2086,3,100,GDA94,ACT Wildlife Atlas,"(-35.2086, 149.167)"
2402,Sulphur-crested Cockatoo,Cacatua galerita,11/11/2010,149.167,-35.2086,5,100,GDA94,ACT Wildlife Atlas,"(-35.2086, 149.167)"
2403,Little Corella,Cacatua sanguinea,11/11/2010,149.167,-35.2086,1,100,GDA94,ACT Wildlife Atlas,"(-35.2086, 149.167)"
2404,Australian Wood Duck,Chetta jubata,11/11/2010,149.167,-35.2086,1,100,GDA94,ACT Wildlife Atlas,"(-35.2086, 149.167)"
2108,Spotted Burrowing Frog,Neobatrachus sudelli,29/12/2010,149.16,-35.2164,1,10,GDA94,ACT Wildlife Atlas,"(-35.2164, 149.16)"
2109,Spotted Burrowing Frog,Neobatrachus sudelli,29/12/2010,149.16,-35.2164,2,10,GDA94,ACT Wildlife Atlas,"(-35.2164, 149.16)"
2110,Spotted Burrowing Frog,Neobatrachus sudelli,1/01/2011,149.151,-35.2159,1,10,GDA94,ACT Wildlife Atlas,"(-35.2159, 149.151)"
2111,Spotted Burrowing Frog,Neobatrachus sudelli,2/01/2011,149.161,-35.2141,1,10,GDA94,ACT Wildlife Atlas,"(-35.2141, 149.161)"
2112,Spotted Burrowing Frog,Neobatrachus sudelli,6/01/2011,149.158,-35.218,2,10,GDA94,ACT Wildlife Atlas,"(-35.218, 149.158)"
2113,Spotted Burrowing Frog,Neobatrachus sudelli,6/01/2011,149.16,-35.2164,4,10,GDA94,ACT Wildlife Atlas,"(-35.2164, 149.16)"
2115,Spotted Burrowing Frog,Neobatrachus sudelli,6/01/2011,149.163,-35.2164,1,10,GDA94,ACT Wildlife Atlas,"(-35.2164, 149.163)"
2116,Spotted Burrowing Frog,Neobatrachus sudelli,8/01/2011,149.162,-35.2125,1,10,GDA94,ACT Wildlife Atlas,"(-35.2125, 149.162)"
2117,Spotted Burrowing Frog,Neobatrachus sudelli,8/01/2011,149.162,-35.2125,1,10,GDA94,ACT Wildlife Atlas,"(-35.2125, 149.162)"
2118,Spotted Grass Frog,Limnodynastes tasmaniensis,7/12/2010,149.163,-35.2164,2,10,GDA94,ACT Wildlife Atlas,"(-35.2164, 149.163)"
2017,Plains Froglet,Crinia parinsignifera,17/12/1991,149.154,-35.1736,1,200,GDA94,ACT Wildlife Atlas,"(-35.1736, 149.154)"
2018,Plains Froglet,Crinia parinsignifera,8/03/1992,149.195,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.195)"
2019,Plains Froglet,Crinia parinsignifera,9/04/1992,149.195,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.195)"
2020,Plains Froglet,Crinia parinsignifera,8/03/1992,149.197,-35.2819,1,200,GDA94,ACT Wildlife Atlas,"(-35.2819, 149.197)"
2021,Plains Froglet,Crinia parinsignifera,1/04/1992,149.084,-35.2911,1,200,GDA94,ACT Wildlife Atlas,"(-35.2911, 149.084)"
2022,Plains Froglet,Crinia parinsignifera,9/03/1992,149.168,-35.378,1,200,GDA94,ACT Wildlife Atlas,"(-35.378, 149.168)"
2023,Plains Froglet,Crinia parinsignifera,12/12/1991,149.084,-35.2262,1,200,GDA94,ACT Wildlife Atlas,"(-35.2262, 149.084)"
2025,Plains Froglet,Crinia parinsignifera,23/12/1991,149.017,-35.1895,1,200,GDA94,ACT Wildlife Atlas,"(-35.1895, 149.017)"
2325,Magpie-lark,Grallina cyanoleuca,11/11/2010,149.161,-35.2191,2,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2326,Australian Magpie,Gymnorhina tibicen,11/11/2010,149.161,-35.2191,5,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2327,Noisy Miner,Manorina melanocephala,11/11/2010,149.161,-35.2191,5,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2328,Striated Pardalote,Pardalotus striatus,11/11/2010,149.161,-35.2191,5,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2329,Little Pied Cormorant,Phalacrocorax melanoleucos,11/11/2010,149.161,-35.2191,1,100,GDA94,ACT Wildlife Atlas,"(-35.2191, 149.161)"
2330,Common Myna,Acridotheres tristis,11/11/2010,149.166,-35.2204,5,100,GDA94,ACT Wildlife Atlas,"(-35.2204, 149.166)"
2331,Common Starling,Sturnus vulgaris,11/11/2010,149.166,-35.2204,5,100,GDA94,ACT Wildlife Atlas,"(-35.2204, 149.166)"
2333,Pacific Black Duck,Anas superciliosa,11/11/2010,149.166,-35.2204,1,100,GDA94,ACT Wildlife Atlas,"(-35.2204, 149.166)"
2406,Black-faced Cuckoo-shrike,Coracina novaehollandiae,11/11/2010,149.167,-35.2086,4,100,GDA94,ACT Wildlife Atlas,"(-35.2086, 149.167)"
2407,Australian Raven,Corvus coronoides,11/11/2010,149.167,-35.2086,5,100,GDA94,ACT Wildlife Atlas,"(-35.2086, 149.167)"
